DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
6/11/2021 10:00:00,1.2,5090.0,351,19.0,98,891,3.3,1236.0,987.0
6/11/2021 11:00:00,1.8,3081.0,357,19.2,96,891,2.1,-33.0,-222.0
6/11/2021 12:00:00,2.0,1876.0,6,19.0,95,891,1.8,-19.0,-168.0
6/11/2021 13:00:00,2.5,1518.0,0,19.4,92,890,3.0,545.0,494.0
6/11/2021 14:00:00,2.6,1480.0,4,19.6,91,890,4.5,4983.0,4876.0
6/11/2021 15:00:00,3.2,2151.0,14,19.5,91,889,2.4,135.0,-76.0
6/11/2021 16:00:00,3.2,2674.0,28,18.9,94,890,2.9,-108.0,-224.0
6/11/2021 17:00:00,3.2,3747.0,35,18.5,95,890,2.5,-12.0,-185.0
6/11/2021 18:00:00,3.6,6029.0,39,18.2,98,891,3.7,2740.0,2593.0
6/11/2021 19:00:00,3.9,8348.0,38,17.8,99,891,4.5,5626.0,5857.0
6/11/2021 20:00:00,4.4,11254.0,37,17.5,99,892,4.8,8548.0,8497.0
6/11/2021 21:00:00,4.3,14016.0,40,17.6,99,892,3.7,2638.0,2447.0
6/11/2021 22:00:00,3.5,11011.0,43,17.5,99,892,3.4,2123.0,1761.0
6/11/2021 23:00:00,3.5,11637.0,35,17.4,99,892,3.8,3272.0,2827.0
7/11/2021 00:00:00,3.1,9162.0,58,17.1,99,892,3.2,1988.0,1713.0
7/11/2021 01:00:00,2.9,7742.0,54,17.2,98,892,3.0,1045.0,771.0
7/11/2021 02:00:00,2.5,6949.0,50,17.1,98,892,4.4,4326.0,4054.0
7/11/2021 03:00:00,2.1,6398.0,49,17.0,98,891,3.3,2485.0,2476.0
7/11/2021 04:00:00,2.2,6410.0,39,16.9,98,891,2.9,1044.0,870.0
7/11/2021 05:00:00,2.6,7943.0,43,16.8,97,892,4.0,3645.0,3318.0
7/11/2021 06:00:00,2.8,7452.0,38,16.5,97,892,4.9,6354.0,6236.0
7/11/2021 07:00:00,3.0,7838.0,44,16.2,98,893,5.6,12472.0,12619.0
7/11/2021 08:00:00,3.1,7335.0,42,16.4,97,894,5.1,9036.0,8291.0
7/11/2021 09:00:00,3.4,6789.0,38,16.9,94,894,5.8,12079.0,11516.0
7/11/2021 10:00:00,4.1,7825.0,25,17.9,90,894,5.3,10222.0,9381.0
7/11/2021 11:00:00,4.7,9679.0,23,18.1,88,895,4.8,6900.0,6780.0
7/11/2021 12:00:00,5.3,9254.0,19,17.8,88,894,3.5,2021.0,2145.0
7/11/2021 13:00:00,6.2,15247.0,18,15.8,87,894,3.9,2301.0,1911.0
7/11/2021 14:00:00,5.8,21170.0,12,13.8,89,894,5.1,3670.0,4252.0
7/11/2021 15:00:00,5.9,25055.0,10,12.5,89,894,6.7,20147.0,21008.0
7/11/2021 16:00:00,6.4,30592.0,10,11.3,89,894,11.6,56099.0,55336.0
7/11/2021 17:00:00,6.9,36744.0,6,9.9,89,895,14.1,58257.0,58004.0
7/11/2021 18:00:00,7.0,43635.0,0,8.9,87,896,13.6,58782.0,57886.0
7/11/2021 19:00:00,7.0,45371.0,0,8.0,90,897,15.6,52553.0,53709.0
7/11/2021 20:00:00,6.4,46828.0,359,7.1,96,898,13.0,56309.0,55895.0
7/11/2021 21:00:00,6.2,46940.0,0,6.5,98,898,13.5,58754.0,59819.0
7/11/2021 22:00:00,6.0,45408.0,4,6.1,97,899,12.8,53750.0,55401.0
7/11/2021 23:00:00,6.0,46761.0,2,5.7,95,899,12.6,57489.0,58633.0
8/11/2021 00:00:00,6.4,43189.0,351,4.5,89,899,9.6,48742.0,49626.0
8/11/2021 01:00:00,6.1,42202.0,347,4.3,88,899,13.3,55944.0,54391.0
8/11/2021 02:00:00,6.0,39121.0,350,4.0,89,899,12.8,44220.0,43030.0
8/11/2021 03:00:00,5.7,40870.0,358,3.4,86,898,11.9,42502.0,42280.0
8/11/2021 04:00:00,5.4,41673.0,355,3.0,79,898,11.7,40815.0,42523.0
8/11/2021 05:00:00,5.4,43332.0,349,3.0,71,898,12.6,43850.0,44326.0
8/11/2021 06:00:00,5.4,43484.0,348,2.9,66,899,11.0,42032.0,42944.0
8/11/2021 07:00:00,5.6,43031.0,350,2.8,61,899,11.3,44557.0,43752.0
8/11/2021 08:00:00,4.9,39890.0,351,3.0,55,900,9.3,42975.0,41410.0
8/11/2021 09:00:00,4.7,36218.0,355,3.7,53,900,8.0,33170.0,32912.0
8/11/2021 10:00:00,4.9,29229.0,0,5.0,54,900,5.7,17815.0,16985.0
8/11/2021 11:00:00,4.8,20563.0,1,6.6,55,900,4.8,8299.0,8081.0
8/11/2021 12:00:00,4.7,14251.0,1,7.7,53,899,4.2,5853.0,5343.0
8/11/2021 13:00:00,5.0,12387.0,0,8.4,51,898,4.4,6520.0,6355.0
8/11/2021 14:00:00,4.8,12071.0,2,8.7,51,897,3.8,4635.0,4380.0
8/11/2021 15:00:00,4.8,13931.0,2,8.4,51,897,5.0,10982.0,10787.0
8/11/2021 16:00:00,4.5,15580.0,6,7.7,53,897,6.0,16621.0,16594.0
8/11/2021 17:00:00,4.5,15900.0,4,6.4,58,897,7.8,30770.0,30208.0
8/11/2021 18:00:00,4.4,17583.0,8,4.9,64,898,7.5,30601.0,30320.0
8/11/2021 19:00:00,4.2,22459.0,15,4.0,69,898,9.9,44187.0,45500.0
8/11/2021 20:00:00,4.0,22650.0,18,3.3,72,898,12.3,53266.0,53796.0
8/11/2021 21:00:00,3.9,19532.0,19,2.8,74,898,9.6,46122.0,46627.0
8/11/2021 22:00:00,3.9,17330.0,21,2.4,76,899,9.8,48502.0,48519.0
8/11/2021 23:00:00,3.9,16337.0,24,2.0,77,899,10.2,50422.0,51182.0
9/11/2021 00:00:00,3.5,13294.0,20,2.3,68,899,9.4,46000.0,46462.0
9/11/2021 01:00:00,3.8,13664.0,17,2.0,69,899,8.9,42661.0,43270.0
9/11/2021 02:00:00,4.1,16673.0,14,2.0,68,898,9.1,43348.0,44492.0
9/11/2021 03:00:00,4.3,19840.0,13,1.8,68,898,9.0,42789.0,42836.0
9/11/2021 04:00:00,4.2,19110.0,18,1.7,68,898,9.1,44364.0,43847.0
9/11/2021 05:00:00,4.0,19088.0,23,1.6,70,898,10.7,51878.0,52215.0
9/11/2021 06:00:00,3.8,16658.0,30,1.4,72,898,11.1,53507.0,52879.0
9/11/2021 07:00:00,3.6,20264.0,38,1.8,73,899,8.7,42876.0,41906.0
9/11/2021 08:00:00,2.8,15713.0,39,4.2,67,899,7.4,28574.0,27532.0
9/11/2021 09:00:00,2.5,11618.0,27,6.3,58,899,7.1,29969.0,29615.0
9/11/2021 10:00:00,2.6,7190.0,16,8.1,52,899,6.0,17718.0,17177.0
9/11/2021 11:00:00,2.7,4124.0,4,9.6,48,899,5.4,11203.0,10266.0
9/11/2021 12:00:00,2.7,3005.0,6,10.9,44,898,3.3,1869.0,1675.0
9/11/2021 13:00:00,3.1,2676.0,7,11.7,40,897,2.8,115.0,30.0
9/11/2021 14:00:00,3.6,2620.0,5,12.0,39,897,2.0,-137.0,-241.0
9/11/2021 15:00:00,3.6,3005.0,6,11.7,40,896,2.3,-19.0,-181.0
9/11/2021 16:00:00,3.1,2757.0,11,11.0,44,897,1.7,-13.0,-181.0
9/11/2021 17:00:00,2.8,3423.0,8,9.2,59,897,2.6,277.0,43.0
9/11/2021 18:00:00,2.6,4746.0,9,7.3,66,897,3.9,3413.0,3300.0
9/11/2021 19:00:00,2.5,5682.0,5,7.3,62,898,3.5,2700.0,2703.0
9/11/2021 20:00:00,2.0,7261.0,3,7.7,57,898,4.3,6041.0,5940.0
9/11/2021 21:00:00,1.6,8457.0,349,7.5,59,898,5.2,12079.0,11784.0
9/11/2021 22:00:00,1.7,9119.0,324,7.5,55,898,6.6,22245.0,21416.0
9/11/2021 23:00:00,2.0,10407.0,311,7.6,48,898,6.4,21905.0,21368.0
10/11/2021 00:00:00,2.6,10469.0,313,7.5,55,898,6.4,22800.0,21728.0
10/11/2021 01:00:00,3.4,12480.0,310,6.5,60,898,5.6,14042.0,13248.0
10/11/2021 02:00:00,3.4,13274.0,294,5.5,65,897,5.3,12427.0,11522.0
10/11/2021 03:00:00,3.1,12393.0,289,4.9,69,897,5.1,11328.0,11100.0
10/11/2021 04:00:00,3.1,12434.0,292,5.0,67,897,5.3,15978.0,15506.0
10/11/2021 05:00:00,3.3,12015.0,299,5.3,66,897,5.7,18179.0,17829.0
10/11/2021 06:00:00,3.2,10943.0,306,5.5,67,897,6.2,21242.0,20828.0
10/11/2021 07:00:00,3.1,9255.0,312,5.8,67,898,6.5,23674.0,22120.0
10/11/2021 08:00:00,2.8,7805.0,316,8.1,68,898,5.7,16577.0,15119.0
10/11/2021 09:00:00,2.0,5895.0,327,10.4,58,898,4.6,7418.0,6843.0
10/11/2021 10:00:00,2.5,4454.0,348,12.1,46,898,3.2,1685.0,1628.0
10/11/2021 11:00:00,2.7,3384.0,354,13.3,41,898,2.9,965.0,460.0
10/11/2021 12:00:00,2.7,2735.0,347,14.1,40,897,2.0,-21.0,-190.0
10/11/2021 13:00:00,2.7,3143.0,340,14.6,39,897,2.2,15.0,-129.0
10/11/2021 14:00:00,2.6,3631.0,332,14.8,39,896,2.2,-12.0,-195.0
10/11/2021 15:00:00,2.3,4690.0,331,14.5,41,896,2.2,-18.0,-176.0
10/11/2021 16:00:00,2.2,4796.0,330,13.8,46,896,2.3,-15.0,-190.0
10/11/2021 17:00:00,2.5,4402.0,323,11.4,65,896,2.0,-10.0,-145.0
10/11/2021 18:00:00,2.2,5284.0,330,9.8,65,896,2.3,132.0,-48.0
10/11/2021 19:00:00,2.0,6798.0,340,9.8,60,896,3.6,2855.0,2677.0
10/11/2021 20:00:00,1.7,8588.0,353,9.5,57,896,2.7,-96.0,-249.0
10/11/2021 21:00:00,1.3,8708.0,9,8.6,59,896,3.3,983.0,840.0
10/11/2021 22:00:00,0.7,8227.0,16,8.3,58,897,4.5,8735.0,8567.0
10/11/2021 23:00:00,0.3,7940.0,342,7.3,61,897,4.7,8864.0,8711.0
11/11/2021 00:00:00,1.4,8405.0,0,9.0,54,897,5.6,13803.0,13492.0
11/11/2021 01:00:00,1.9,8060.0,0,8.7,56,897,5.5,14160.0,13918.0
11/11/2021 02:00:00,2.0,7442.0,3,8.8,56,896,6.8,24984.0,24543.0
11/11/2021 03:00:00,1.7,6840.0,10,8.7,57,896,5.6,13857.0,13684.0
11/11/2021 04:00:00,1.4,6569.0,17,9.0,56,896,5.2,9740.0,9309.0
11/11/2021 05:00:00,1.6,6581.0,14,8.4,59,896,4.1,4187.0,4111.0
11/11/2021 06:00:00,1.9,6946.0,16,8.3,59,896,5.2,10061.0,9989.0
11/11/2021 07:00:00,1.7,7020.0,31,8.7,58,897,6.0,14363.0,14110.0
11/11/2021 08:00:00,1.5,6470.0,28,10.4,62,897,4.7,6408.0,6126.0
11/11/2021 09:00:00,1.7,5375.0,13,12.4,54,898,4.3,5286.0,5039.0
11/11/2021 10:00:00,2.4,4366.0,12,13.7,47,898,5.0,7919.0,7714.0
11/11/2021 11:00:00,2.8,3773.0,17,14.5,44,898,3.9,3367.0,3358.0
11/11/2021 12:00:00,2.8,3768.0,21,15.1,44,897,3.5,2029.0,1866.0
11/11/2021 13:00:00,2.8,4541.0,21,15.6,44,896,3.9,3176.0,3067.0
11/11/2021 14:00:00,2.9,5316.0,25,15.6,44,896,3.8,3395.0,3039.0
11/11/2021 15:00:00,2.8,5494.0,35,15.2,45,895,2.6,300.0,106.0
11/11/2021 16:00:00,3.1,5647.0,42,14.1,48,895,3.3,1122.0,961.0
11/11/2021 17:00:00,3.5,9527.0,46,12.5,55,896,5.2,8548.0,8122.0
11/11/2021 18:00:00,3.7,10798.0,41,11.3,59,896,5.1,8424.0,7871.0
11/11/2021 19:00:00,3.6,11716.0,32,11.0,63,897,3.3,1641.0,1349.0
11/11/2021 20:00:00,3.7,11760.0,31,10.7,66,897,4.2,4556.0,4302.0
11/11/2021 21:00:00,4.0,14133.0,27,10.6,66,898,6.7,23484.0,22523.0
11/11/2021 22:00:00,4.0,14386.0,32,10.3,66,898,6.5,19985.0,19545.0
11/11/2021 23:00:00,4.3,17937.0,34,10.0,63,898,7.9,34292.0,33130.0
12/11/2021 00:00:00,4.7,32861.0,28,8.4,75,898,8.2,39397.0,39367.0
12/11/2021 01:00:00,5.3,33475.0,29,8.3,71,898,9.5,45659.0,45097.0
12/11/2021 02:00:00,5.1,36336.0,30,8.0,71,898,10.2,52360.0,50976.0
12/11/2021 03:00:00,4.9,35910.0,31,8.2,71,898,11.3,56913.0,55659.0
12/11/2021 04:00:00,4.2,29887.0,34,9.2,68,898,11.2,56012.0,54969.0
12/11/2021 05:00:00,3.4,21897.0,45,9.1,71,898,10.2,55472.0,53620.0
12/11/2021 06:00:00,2.8,15835.0,52,9.0,73,898,8.3,38113.0,36670.0
12/11/2021 07:00:00,2.5,18058.0,58,8.3,79,899,8.8,44492.0,42438.0
12/11/2021 08:00:00,2.2,16492.0,47,10.0,74,899,8.5,41857.0,39880.0
12/11/2021 09:00:00,1.8,8217.0,41,12.1,63,899,6.3,16660.0,16038.0
12/11/2021 10:00:00,2.2,4587.0,36,13.7,58,899,6.3,19532.0,18662.0
12/11/2021 11:00:00,2.9,4585.0,29,15.0,54,899,4.5,6150.0,5610.0
12/11/2021 12:00:00,3.1,2956.0,19,15.9,50,898,4.6,5185.0,4807.0
12/11/2021 13:00:00,3.3,2533.0,7,16.4,47,897,3.3,1018.0,903.0
12/11/2021 14:00:00,3.6,3186.0,23,16.3,46,897,3.0,787.0,676.0
12/11/2021 15:00:00,4.0,5911.0,30,15.8,49,896,3.0,317.0,167.0
12/11/2021 16:00:00,3.9,6408.0,36,14.8,55,897,5.0,7533.0,7439.0
12/11/2021 17:00:00,4.0,6590.0,35,13.3,65,897,5.2,9482.0,9365.0
12/11/2021 18:00:00,4.1,7769.0,28,12.1,70,897,6.0,15882.0,15623.0
12/11/2021 19:00:00,4.0,12970.0,16,11.9,69,898,5.7,13997.0,13854.0
12/11/2021 20:00:00,3.3,10217.0,21,12.0,69,898,3.8,2937.0,2772.0
12/11/2021 21:00:00,3.0,7918.0,27,11.7,71,898,2.7,610.0,458.0
12/11/2021 22:00:00,2.2,6650.0,43,11.0,77,898,1.9,-93.0,-279.0
12/11/2021 23:00:00,1.8,6182.0,43,10.2,79,898,1.5,-20.0,-170.0
13/11/2021 00:00:00,2.2,8588.0,32,10.1,74,898,2.9,856.0,696.0
13/11/2021 01:00:00,2.3,7426.0,31,9.9,74,897,3.2,864.0,775.0
13/11/2021 02:00:00,2.7,6894.0,27,8.9,72,897,5.4,11500.0,11362.0
13/11/2021 03:00:00,3.0,7695.0,27,8.5,74,897,5.3,9877.0,9558.0
13/11/2021 04:00:00,3.2,8934.0,30,8.9,71,897,5.9,13253.0,13139.0
13/11/2021 05:00:00,3.1,9337.0,40,9.3,68,897,5.1,8496.0,8492.0
13/11/2021 06:00:00,2.9,10044.0,44,9.6,67,897,4.5,6489.0,6426.0
13/11/2021 07:00:00,2.9,9649.0,49,9.8,68,897,5.9,14627.0,14438.0
13/11/2021 08:00:00,2.8,8162.0,52,10.2,70,898,5.6,11884.0,11932.0
13/11/2021 09:00:00,2.2,5790.0,54,11.7,64,898,3.3,1671.0,1553.0
13/11/2021 10:00:00,2.2,4397.0,54,14.0,53,898,2.4,165.0,6.0
13/11/2021 11:00:00,2.4,3078.0,38,15.2,48,898,1.9,-19.0,-195.0
13/11/2021 12:00:00,2.5,2061.0,23,16.0,47,897,2.6,3.0,-155.0
13/11/2021 13:00:00,2.4,1893.0,12,16.5,47,897,3.0,584.0,520.0
13/11/2021 14:00:00,2.4,2422.0,17,16.6,47,896,2.9,857.0,832.0
13/11/2021 15:00:00,2.7,3408.0,22,16.3,49,896,2.8,478.0,353.0
13/11/2021 16:00:00,3.0,4911.0,24,15.4,52,896,2.5,9.0,-138.0
13/11/2021 17:00:00,3.4,8246.0,32,13.2,64,896,2.5,205.0,62.0
13/11/2021 18:00:00,3.4,9513.0,40,10.6,70,896,4.1,5232.0,5232.0
13/11/2021 19:00:00,3.2,8696.0,44,9.2,73,897,3.4,1320.0,1277.0
13/11/2021 20:00:00,2.8,6922.0,42,8.7,70,897,2.8,315.0,230.0
13/11/2021 21:00:00,2.8,6762.0,38,8.8,65,897,2.4,31.0,-138.0
13/11/2021 22:00:00,2.5,6612.0,43,8.5,61,897,3.4,1599.0,1466.0
13/11/2021 23:00:00,2.1,6677.0,53,7.5,64,898,1.7,120.0,-30.0
14/11/2021 00:00:00,1.3,11232.0,63,7.7,76,897,2.6,395.0,184.0
14/11/2021 01:00:00,1.1,9845.0,56,7.2,77,897,4.6,7262.0,7124.0
14/11/2021 02:00:00,1.3,6544.0,42,7.6,72,897,5.8,14905.0,14677.0
14/11/2021 03:00:00,1.8,5998.0,41,8.1,67,897,5.9,15180.0,15065.0
14/11/2021 04:00:00,2.1,6086.0,39,7.7,67,897,5.6,14032.0,13805.0
14/11/2021 05:00:00,2.2,6485.0,43,7.7,64,897,5.9,13860.0,13677.0
14/11/2021 06:00:00,2.8,7760.0,44,7.2,65,897,4.9,7348.0,7153.0
14/11/2021 07:00:00,2.5,8341.0,50,8.0,62,898,3.7,2883.0,2789.0
14/11/2021 08:00:00,2.5,8778.0,43,11.1,58,898,3.8,3083.0,3200.0
14/11/2021 09:00:00,2.5,7193.0,34,13.2,52,898,3.6,2049.0,1995.0
14/11/2021 10:00:00,3.0,6390.0,37,14.5,48,898,3.1,879.0,638.0
14/11/2021 11:00:00,3.0,4731.0,41,15.5,44,898,3.3,1070.0,961.0
14/11/2021 12:00:00,2.9,3589.0,44,16.3,42,897,2.8,303.0,193.0
14/11/2021 13:00:00,2.8,3577.0,44,16.8,42,896,2.9,867.0,651.0
